Candidate_ID,Model,Prompt_level,Precision,Recall,F1,F3,Processor
langfuse_export/2025/07.31_abla-og-qw32-psg/exported_valid_code/psg/psg_fb6d1351_abla-og-qw32-psg.py,qw32,original,0.8809442520141602,0.7980685234069824,0.8374610543251038,0.8056477308273315,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_02ee4d22_gpt5-mpu.py,gpt5,original,0.7922946810722351,0.8677104711532593,0.8282895088195801,0.8595289587974548,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_06decec2_gpt5-mpu.py,gpt5,original,0.7844812870025635,0.8736178278923035,0.8266535997390747,0.8638029098510742,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_130f3a1e_gpt5-mpu.py,gpt5,original,0.7849806547164917,0.8761379718780518,0.8280580639839172,0.8660805225372314,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_1d7ddd9c_gpt5-mpu.py,gpt5,original,0.7809998989105225,0.8644670248031616,0.8206165432929993,0.8553259372711182,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_2c2a2293_gpt5-mpu.py,gpt5,original,0.7773381471633911,0.8716167211532593,0.8217822313308716,0.861172080039978,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_2cea11ed_gpt5-mpu.py,gpt5,original,0.7739917635917664,0.8719496130943298,0.8200557231903076,0.8610520362854004,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_32ab2919_gpt5-mpu.py,gpt5,original,0.7740029692649841,0.8705124855041504,0.8194258213043213,0.8597918152809143,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_34f1cb61_gpt5-mpu.py,gpt5,original,0.7833504676818848,0.8744500875473022,0.8263972401618958,0.8643975853919983,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_3ddffe40_gpt5-mpu.py,gpt5,original,0.7875182032585144,0.8707846403121948,0.8270609974861145,0.8616739511489868,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_58c95614_gpt5-mpu.py,gpt5,original,0.7861728668212891,0.8768634796142578,0.8290453553199768,0.8668636083602905,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_5e457efb_gpt5-mpu.py,gpt5,original,0.8035991191864014,0.8622958064079285,0.831913411617279,0.8560430407524109,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_5e54134f_gpt5-mpu.py,gpt5,original,0.7969733476638794,0.8721150755882263,0.8328527808189392,0.8639692068099976,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_61b64920_gpt5-mpu.py,gpt5,original,0.7838641405105591,0.8637914657592773,0.8218892216682434,0.8550726175308228,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_6dc35e5e_gpt5-mpu.py,gpt5,original,0.7977213859558105,0.8730154037475586,0.8336717486381531,0.8648524284362793,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_769b6961_gpt5-mpu.py,gpt5,original,0.7879026532173157,0.8730517625808716,0.828294575214386,0.8637174963951111,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_7fd470c2_gpt5-mpu.py,gpt5,original,0.7972812652587891,0.8644046783447266,0.8294872045516968,0.8571879863739014,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_833bd5cb_gpt5-mpu.py,gpt5,original,0.7866955995559692,0.8578389286994934,0.8207283616065979,0.8501507043838501,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_92f54528_gpt5-mpu.py,gpt5,original,0.7866314649581909,0.865507185459137,0.8241864442825317,0.8569148778915405,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_9816caaf_gpt5-mpu.py,gpt5,original,0.7896517515182495,0.8630121946334839,0.8247037529945374,0.8550684452056885,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_9c1a80e4_gpt5-mpu.py,gpt5,original,0.7933840751647949,0.8663991689682007,0.8282856345176697,0.8584984540939331,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_9fd74b85_gpt5-mpu.py,gpt5,original,0.8034417033195496,0.8691858053207397,0.8350217342376709,0.8621312379837036,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_ae41f990_gpt5-mpu.py,gpt5,original,0.7866935133934021,0.8722133636474609,0.8272490501403809,0.8628336787223816,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_aed67aaf_gpt5-mpu.py,gpt5,original,0.783122181892395,0.8652641773223877,0.8221465945243835,0.8562825918197632,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_c74d1c76_gpt5-mpu.py,gpt5,original,0.7965669631958008,0.8735959529876709,0.8333051204681396,0.865229070186615,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_c9281b37_gpt5-mpu.py,gpt5,original,0.7989432215690613,0.8688979148864746,0.8324534893035889,0.8613559007644653,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_c977579e_gpt5-mpu.py,gpt5,original,0.7860563397407532,0.8686609864234924,0.8252967596054077,0.859627366065979,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_cb55e848_gpt5-mpu.py,gpt5,original,0.7825593948364258,0.8692339658737183,0.8236226439476013,0.8597119450569153,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_d37904d4_gpt5-mpu.py,gpt5,original,0.7745699882507324,0.8787845373153687,0.8233928680419922,0.8671178817749023,psg
langfuse_export/2026/02.03_gpt5-mpu/exported_valid_code/psg/psg_f41d8291_gpt5-mpu.py,gpt5,original,0.7822325825691223,0.870765209197998,0.8241280317306519,0.8610202074050903,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_0808fece_abla-l1-qw32.py,qw32,abla-l1,0.9202327728271484,0.8473886251449585,0.8823097944259644,0.8541499972343445,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_1f13cc6d_abla-l1-qw32.py,qw32,abla-l1,0.9102930426597596,0.8416177034378052,0.8746094107627869,0.8480153679847717,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_275746f9_abla-l1-qw32.py,qw32,abla-l1,0.909871518611908,0.8413987755775452,0.8742965459823608,0.8477786779403687,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_305fdf97_abla-l1-qw32.py,qw32,abla-l1,0.9088424444198608,0.8472684025764465,0.8769758939743042,0.8530479073524475,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_36ea838f_abla-l1-qw32.py,qw32,abla-l1,0.9000308513641357,0.8269404172897339,0.8619388937950134,0.8337109088897705,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_3ac4fb62_abla-l1-qw32.py,qw32,abla-l1,0.8975752592086792,0.8424709439277649,0.8691505193710327,0.8476750254631042,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_3e620ac1_abla-l1-qw32.py,qw32,abla-l1,0.9104493856430054,0.8503991365432739,0.8794003129005432,0.8560454249382019,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_487afb89_abla-l1-qw32.py,qw32,abla-l1,0.9144442081451416,0.8454160094261169,0.8785763382911682,0.8518462777137756,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_5191c008_abla-l1-qw32.py,qw32,abla-l1,0.9083932638168336,0.8368538618087769,0.8711572885513306,0.8434967994689941,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_53fef6c9_abla-l1-qw32.py,qw32,abla-l1,0.913122296333313,0.8431599736213684,0.8767476081848145,0.8496700525283813,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_55185c68_abla-l1-qw32.py,qw32,abla-l1,0.9025018215179444,0.8534292578697205,0.8772798180580139,0.8580951690673828,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_58e1c9f4_abla-l1-qw32.py,qw32,abla-l1,0.9207744598388672,0.8595396280288696,0.8891039490699768,0.8652941584587097,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_5f97f27c_abla-l1-qw32.py,qw32,abla-l1,0.9002232551574707,0.8483902812004089,0.8735384941101074,0.8533034920692444,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_67751551_abla-l1-qw32.py,qw32,abla-l1,0.9109048843383788,0.8384983539581299,0.8732031583786011,0.8452168703079224,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_7cae8b79_abla-l1-qw32.py,qw32,abla-l1,0.913252055644989,0.8568114042282104,0.884131908416748,0.8621395230293274,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_7fd116a0_abla-l1-qw32.py,qw32,abla-l1,0.9030566215515136,0.8309240937232971,0.8654900789260864,0.8376145958900452,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_998cf9b5_abla-l1-qw32.py,qw32,abla-l1,0.904055118560791,0.8371896743774414,0.8693385720252991,0.843427836894989,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_9b17d199_abla-l1-qw32.py,qw32,abla-l1,0.9061483144760132,0.8508530855178833,0.8776305913925171,0.8560771346092224,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_a0872453_abla-l1-qw32.py,qw32,abla-l1,0.9154605269432068,0.8488835692405701,0.8809159398078918,0.8551023006439209,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_a8a97f32_abla-l1-qw32.py,qw32,abla-l1,0.9053202867507936,0.8492664694786072,0.8763980269432068,0.8545575737953186,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_bd46f06d_abla-l1-qw32.py,qw32,abla-l1,0.9027935266494752,0.8392138481140137,0.8698434233665466,0.8451659679412842,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_bfde5f83_abla-l1-qw32.py,qw32,abla-l1,0.9090827703475952,0.8427550792694092,0.8746632933616638,0.848949134349823,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_e54dde56_abla-l1-qw32.py,qw32,abla-l1,0.8997393846511841,0.850656270980835,0.8745096325874329,0.8553222417831421,psg
langfuse_export/2026/02.04_abla-l1-qw32/exported_valid_code/psg/psg_edc559c1_abla-l1-qw32.py,qw32,abla-l1,0.9033461213111876,0.8480097055435181,0.8748036623001099,0.8532363176345825,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_00090417_abla-l1-phi4.py,phi4,abla-l1,0.8761252164840698,0.8029474020004272,0.8379416465759277,0.8097105026245117,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_040ff861_abla-l1-phi4.py,phi4,abla-l1,0.899757444858551,0.8533973097801208,0.8759644031524658,0.8578171730041504,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_1730d777_abla-l1-phi4.py,phi4,abla-l1,0.8964679837226868,0.8169053196907043,0.8548393845558167,0.8242204189300537,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_1eb27c90_abla-l1-phi4.py,phi4,abla-l1,0.9077841639518738,0.8320860862731934,0.8682883977890015,0.8390830159187317,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_2448f846_abla-l1-phi4.py,phi4,abla-l1,0.9031952023506165,0.8347374796867371,0.8676180243492126,0.8411126732826233,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_3878e5ff_abla-l1-phi4.py,phi4,abla-l1,0.8840869069099426,0.8389326333999634,0.8609181046485901,0.8432393670082092,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_4f58601f_abla-l1-phi4.py,phi4,abla-l1,0.884021520614624,0.8159036636352539,0.8485978245735168,0.8222393989562988,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_7234c2bc_abla-l1-phi4.py,phi4,abla-l1,0.8870808482170105,0.8026812076568604,0.8427731990814209,0.8103916049003601,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_78b9e9f7_abla-l1-phi4.py,phi4,abla-l1,0.8928074836730957,0.8259015083312988,0.8580521941184998,0.8321375846862793,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_8e81586d_abla-l1-phi4.py,phi4,abla-l1,0.8853715062141418,0.8364300727844238,0.8602052330970764,0.8410793542861938,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_a868259e_abla-l1-phi4.py,phi4,abla-l1,0.9081733822822572,0.8374583125114441,0.871383547782898,0.8440303206443787,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_c2a06627_abla-l1-phi4.py,phi4,abla-l1,0.8849666118621826,0.8311213254928589,0.8571992516517639,0.8362091779708862,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_d35820a4_abla-l1-phi4.py,phi4,abla-l1,0.9073286652565002,0.8365702629089355,0.8705139756202698,0.8431455492973328,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_f9230235_abla-l1-phi4.py,phi4,abla-l1,0.9175074100494384,0.8356232643127441,0.8746530413627625,0.8431480526924133,psg
langfuse_export/2026/02.05_abla-l1-phi4/exported_valid_code/psg/psg_fdb71e07_abla-l1-phi4.py,phi4,abla-l1,0.9080647230148317,0.8471699953079224,0.8765610456466675,0.8528894782066345,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_0d533951_abla-l2-phi4.py,phi4,abla-l2,0.8871499300003052,0.8404229879379272,0.8631545305252075,0.8448730707168579,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_0fadc19b_abla-l2-phi4.py,phi4,abla-l2,0.8946727514266968,0.8379184603691101,0.8653661012649536,0.8432678580284119,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_15654df8_abla-l2-phi4.py,phi4,abla-l2,0.9001340270042419,0.8452891111373901,0.8718499541282654,0.850471019744873,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_3226524a_abla-l2-phi4.py,phi4,abla-l2,0.9069232940673828,0.8492515087127686,0.877140462398529,0.8546864986419678,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_3c583ccf_abla-l2-phi4.py,phi4,abla-l2,0.9064393043518066,0.8412167429924011,0.8726109266281128,0.8473135828971863,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_4b73710f_abla-l2-phi4.py,phi4,abla-l2,0.8886885643005371,0.8343861699104309,0.8606817126274109,0.8395159244537354,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_5994822d_abla-l2-phi4.py,phi4,abla-l2,0.88615882396698,0.8411983251571655,0.8630934357643127,0.8454880714416504,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_5a3aff4b_abla-l2-phi4.py,phi4,abla-l2,0.9148586392402648,0.8418457508087158,0.8768349289894104,0.8486183881759644,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_6c6b5641_abla-l2-phi4.py,phi4,abla-l2,0.8661578297615051,0.8007787466049194,0.8321861028671265,0.8068690896034241,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_6e71952b_abla-l2-phi4.py,phi4,abla-l2,0.8980498313903809,0.8357155323028564,0.8657621145248413,0.8415567874908447,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_783f2cd4_abla-l2-phi4.py,phi4,abla-l2,0.8959839344024658,0.8281164169311523,0.8607143759727478,0.8344369530677795,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_80a7f363_abla-l2-phi4.py,phi4,abla-l2,0.9068338871002196,0.8617502450942993,0.8837174773216248,0.8660558462142944,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_864547e1_abla-l2-phi4.py,phi4,abla-l2,0.8961062431335449,0.8223812580108643,0.8576623201370239,0.8292033076286316,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_866a2123_abla-l2-phi4.py,phi4,abla-l2,0.9076268672943116,0.842647910118103,0.8739312291145325,0.8487241864204407,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_915e730c_abla-l2-phi4.py,phi4,abla-l2,0.9103670716285706,0.8407466411590576,0.8741729259490967,0.8472257852554321,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_9506473b_abla-l2-phi4.py,phi4,abla-l2,0.8890182971954346,0.8346399664878845,0.8609713315963745,0.8397766351699829,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_971e3aee_abla-l2-phi4.py,phi4,abla-l2,0.8952884078025818,0.8389610648155212,0.8662099838256836,0.8442728519439697,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_a4cb2617_abla-l2-phi4.py,phi4,abla-l2,0.9053531289100648,0.8264344334602356,0.8640956282615662,0.8337017893791199,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_a832dc2a_abla-l2-phi4.py,phi4,abla-l2,0.9191036224365234,0.8526797294616699,0.8846465349197388,0.8588868975639343,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_a99b1258_abla-l2-phi4.py,phi4,abla-l2,0.9082143902778624,0.8377642631530762,0.8715680241584778,0.8443135619163513,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_ade6233e_abla-l2-phi4.py,phi4,abla-l2,0.8989605903625488,0.8491178750991821,0.8733286261558533,0.8538520336151123,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_c39aee0f_abla-l2-phi4.py,phi4,abla-l2,0.894260048866272,0.8387709259986877,0.865627110004425,0.8440079689025879,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_c6871f05_abla-l2-phi4.py,phi4,abla-l2,0.9065609574317932,0.8399133682250977,0.8719654679298401,0.8461338877677917,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_d0c02e7e_abla-l2-phi4.py,phi4,abla-l2,0.9057539701461792,0.8336976766586304,0.8682333827018738,0.8403832912445068,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_d251296a_abla-l2-phi4.py,phi4,abla-l2,0.9093939661979676,0.8438239693641663,0.8753828406333923,0.8499523997306824,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_d96a0ab4_abla-l2-phi4.py,phi4,abla-l2,0.9097331166267396,0.8511980175971985,0.8794927000999451,0.8567103147506714,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_ecb04fee_abla-l2-phi4.py,phi4,abla-l2,0.9089576005935668,0.8363550901412964,0.8711462616920471,0.8430891633033752,psg
langfuse_export/2026/02.06_abla-l2-phi4/exported_valid_code/psg/psg_f468a8ff_abla-l2-phi4.py,phi4,abla-l2,0.9033443927764891,0.8394225239753723,0.8702111840248108,0.8454046845436096,psg
langfuse_export/2026/02.07_abla-l2-qw32/exported_valid_code/psg/psg_0544f3e0_abla-l2-qw32.py,qw32,abla-l2,0.9000059366226196,0.8489789366722107,0.8737480640411377,0.853819727897644,psg
langfuse_export/2026/02.07_abla-l2-qw32/exported_valid_code/psg/psg_09e36f6a_abla-l2-qw32.py,qw32,abla-l2,0.9021185636520386,0.847189724445343,0.8737917542457581,0.8523797392845154,psg
langfuse_export/2026/02.07_abla-l2-qw32/exported_valid_code/psg/psg_0cf5b584_abla-l2-qw32.py,qw32,abla-l2,0.9146631360054016,0.8545622825622559,0.883591890335083,0.8602145910263062,psg
