_source_file,batch_id,completion_cost,completion_tokens,latency,name,parameters,prompt_cost,prompt_tokens,status,total_cost,total_tokens,trace_id,processor,model
none,phi4_ab2p_sg_batch,0,4104,81.46,b324_sketch_generator,,0,7697,failure,0.0,11801,b324577f,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5070,103.13,f7e4_sketch_generator,,0,7642,failure,0.0,12712,f7e41afc,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4460,90.27,df37_sketch_generator,,0,7367,failure,0.0,11827,df37a7fb,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4282,82.37,284e_sketch_generator,,0,5132,failure,0.0,9414,284e0246,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4673,94.74,51a8_sketch_generator,,0,7417,failure,0.0,12090,51a834f4,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5165,105.77,7228_sketch_generator,,0,8087,failure,0.0,13252,72282cd0,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4818,98.88,f4ba_sketch_generator,,0,7607,failure,0.0,12425,f4ba5d75,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,3870,74.62,fcd2_sketch_generator,,0,5232,failure,0.0,9102,fcd2ca4c,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5294,108.18,7239_sketch_generator,,0,7722,failure,0.0,13016,72399db8,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4745,97.36,8dcf_sketch_generator,,0,7727,failure,0.0,12472,8dcf1a7b,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4785,97.26,f4ac_sketch_generator,,0,7632,failure,0.0,12417,f4ac4a93,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4941,100.02,fd92_sketch_generator,,0,7542,failure,0.0,12483,fd92b9d4,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4685,96.16,47e5_sketch_generator,,0,7507,failure,0.0,12192,47e59971,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4233,84.09,94ce_sketch_generator,,0,7412,failure,0.0,11645,94ce654f,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5083,103.96,10d2_sketch_generator,,0,7712,failure,0.0,12795,10d22820,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4337,83.92,7c74_sketch_generator,,0,5387,failure,0.0,9724,7c74f887,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5321,108.67,ba3a_sketch_generator,,0,7907,failure,0.0,13228,ba3a4d73,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4642,94.27,703e_sketch_generator,,0,7692,failure,0.0,12334,703eb1b0,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4164,84.07,8474_sketch_generator,,0,7922,failure,0.0,12086,8474815e,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4972,102.27,da1d_sketch_generator,,0,7842,failure,0.0,12814,da1d4e9d,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4618,95.64,8eb0_sketch_generator,,0,7747,failure,0.0,12365,8eb0fdd8,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4372,85.28,3c31_sketch_generator,,0,5527,failure,0.0,9899,3c316560,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,5088,97.53,f426_sketch_generator,,0,5332,failure,0.0,10420,f426d024,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4471,90.32,f95f_sketch_generator,,0,7627,failure,0.0,12098,f95fa0c7,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4882,99.33,d983_sketch_generator,,0,7732,failure,0.0,12614,d9838875,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4345,88.29,12cd_sketch_generator,,0,7647,failure,0.0,11992,12cd6d40,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4793,96.96,dcf0_sketch_generator,,0,7577,failure,0.0,12370,dcf034d3,sg,phi4-ab2
none,phi4_ab2p_sg_batch,0,4380,88.77,1111_sketch_generator,,0,7612,failure,0.0,11992,1111d90b,sg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3762,69.57,57ef_tpu_sketch_generator,,0,1864,success,0.0,5626,57ef3d53,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,917,16.93,4655_tpu_sketch_generator,,0,466,success,0.0,1383,465520e2,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1907,35.5,6a28_tpu_sketch_generator,,0,932,success,0.0,2839,6a2811dd,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4828,89.21,43ce_tpu_sketch_generator,,0,2330,failure,0.0,7158,43ce3549,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,867,16.05,9086_tpu_sketch_generator,,0,466,success,0.0,1333,90863e6a,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4502,83.34,f3d6_tpu_sketch_generator,,0,2330,success,0.0,6832,f3d6f579,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1934,35.78,453a_tpu_sketch_generator,,0,932,success,0.0,2866,453a3b41,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1808,33.43,113a_tpu_sketch_generator,,0,932,success,0.0,2740,113a8492,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1701,31.4,ad40_tpu_sketch_generator,,0,932,success,0.0,2633,ad409230,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4668,86.19,5d06_tpu_sketch_generator,,0,2330,failure,0.0,6998,5d06b8cf,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,820,15.12,da66_tpu_sketch_generator,,0,466,success,0.0,1286,da665492,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4340,79.72,b130_tpu_sketch_generator,,0,2330,failure,0.0,6670,b130a139,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1850,34.1,e8de_tpu_sketch_generator,,0,932,success,0.0,2782,e8def055,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3298,60.85,7dc3_tpu_sketch_generator,,0,1864,success,0.0,5162,7dc33cb9,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,803,14.83,c5a7_tpu_sketch_generator,,0,466,success,0.0,1269,c5a7bf89,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3327,61.3,1beb_tpu_sketch_generator,,0,1864,success,0.0,5191,1beb1916,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,835,15.49,d119_tpu_sketch_generator,,0,466,success,0.0,1301,d1194222,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1995,37.06,72ae_tpu_sketch_generator,,0,932,success,0.0,2927,72aea9e2,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4827,89.54,224d_tpu_sketch_generator,,0,2330,success,0.0,7157,224d023f,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3812,70.92,61a3_tpu_sketch_generator,,0,1864,success,0.0,5676,61a3ca35,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1081,20.19,fb9e_tpu_sketch_generator,,0,466,success,0.0,1547,fb9ed608,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,2561,47.22,d268_tpu_sketch_generator,,0,1398,success,0.0,3959,d2683298,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1776,32.79,7e1f_tpu_sketch_generator,,0,932,success,0.0,2708,7e1f8925,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4576,84.53,b25c_tpu_sketch_generator,,0,2330,failure,0.0,6906,b25c9897,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1735,32.23,a24e_tpu_sketch_generator,,0,932,success,0.0,2667,a24eff4d,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,2556,47.28,5e44_tpu_sketch_generator,,0,1398,success,0.0,3954,5e44fc5d,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,3622,67.2,04f0_tpu_sketch_generator,,0,1864,success,0.0,5486,04f0b860,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,1010,18.86,ddfb_tpu_sketch_generator,,0,466,success,0.0,1476,ddfba499,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,809,15.0,fc55_tpu_sketch_generator,,0,466,success,0.0,1275,fc5568f3,tpusg,phi4-ab2
none,phi4_ab2p_tpusg_batch,0,4553,84.32,429c_tpu_sketch_generator,,0,2330,success,0.0,6883,429c5c1b,tpusg,phi4-ab2
