_source_file,batch_id,completion_cost,completion_tokens,latency,name,parameters,prompt_cost,prompt_tokens,status,total_cost,total_tokens,trace_id,processor,model
none,phi4_ab1p_sg_batch,0,4964,94.03,3e76_sketch_generator,,0,1860,failure,0.0,6824,3e76828b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4333,82.34,daab_sketch_generator,,0,1930,failure,0.0,6263,daab922b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,5139,97.45,bbbc_sketch_generator,,0,1765,failure,0.0,6904,bbbc166b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4942,94.13,3816_sketch_generator,,0,2225,failure,0.0,7167,3816969a,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4687,89.33,ad89_sketch_generator,,0,2080,failure,0.0,6767,ad898405,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4807,93.89,d99a_sketch_generator,,0,1835,failure,0.0,6642,d99ad05c,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4383,92.21,8ced_sketch_generator,,0,2015,failure,0.0,6398,8ceda40f,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4747,99.2,1636_sketch_generator,,0,1865,failure,0.0,6612,16362157,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4268,90.2,a6ed_sketch_generator,,0,1740,failure,0.0,6008,a6ed650b,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4145,87.17,d27a_sketch_generator,,0,1780,failure,0.0,5925,d27a367f,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4176,80.28,0105_sketch_generator,,0,1765,failure,0.0,5941,01050e1d,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4650,88.62,9437_sketch_generator,,0,1670,failure,0.0,6320,9437f34c,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4869,92.95,3bef_sketch_generator,,0,2320,failure,0.0,7189,3bef6927,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4157,78.95,7f6d_sketch_generator,,0,1775,failure,0.0,5932,7f6dedf2,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4868,92.9,282e_sketch_generator,,0,1750,failure,0.0,6618,282e0ef3,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4949,96.39,2de1_sketch_generator,,0,1650,failure,0.0,6599,2de16b2e,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4381,86.35,a488_sketch_generator,,0,2165,failure,0.0,6546,a4887514,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4364,85.11,ba17_sketch_generator,,0,1610,failure,0.0,5974,ba1781fa,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4701,91.96,849b_sketch_generator,,0,1685,failure,0.0,6386,849bac74,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4764,91.01,f3cd_sketch_generator,,0,1720,failure,0.0,6484,f3cd0759,sg,phi4-ab1
none,phi4_ab1p_sg_batch,0,4649,89.07,f174_sketch_generator,,0,1940,failure,0.0,6589,f1748c6f,sg,phi4-ab1
