trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,parameters,processor,model,run_name,parameters.1,test_date,category
6916c8e7,codestral_9eb0_tpusg,failure,76.6,14137,10240,3897,F,tpusg,codestral,6916_tpusg,NP,8.14,codestral_tpusg_NP
cd35e47a,codestral_9eb0_tpusg,success,79.28,12312,8192,4120,F,tpusg,codestral,cd35_tpusg,NP,8.14,codestral_tpusg_NP
3b1d8b42,codestral_9eb0_tpusg,failure,74.2,14000,10240,3760,F,tpusg,codestral,3b1d_tpusg,NP,8.14,codestral_tpusg_NP
af798558,codestral_9eb0_tpusg,failure,61.3,13287,10240,3047,F,tpusg,codestral,af79_tpusg,NP,8.14,codestral_tpusg_NP
c827ef44,codestral_9eb0_tpusg,failure,50.62,12690,10240,2450,F,tpusg,codestral,c827_tpusg,NP,8.14,codestral_tpusg_NP
cab505b0,codestral_9eb0_tpusg,failure,92.77,15041,10240,4801,F,tpusg,codestral,cab5_tpusg,NP,8.14,codestral_tpusg_NP
af94b221,codestral_9eb0_tpusg,failure,55.55,12964,10240,2724,F,tpusg,codestral,af94_tpusg,NP,8.14,codestral_tpusg_NP
4ab2ef40,codestral_9eb0_tpusg,failure,104.21,15672,10240,5432,F,tpusg,codestral,4ab2_tpusg,NP,8.14,codestral_tpusg_NP
c3e0c3c5,codestral_9eb0_tpusg,success,34.11,5846,4096,1750,F,tpusg,codestral,c3e0_tpusg,NP,8.14,codestral_tpusg_NP
f20dcc9d,codestral_9eb0_tpusg,failure,105.65,15758,10240,5518,F,tpusg,codestral,f20d_tpusg,NP,8.14,codestral_tpusg_NP
b2d0150b,codestral_9eb0_tpusg,failure,123.79,16582,10240,6342,F,tpusg,codestral,b2d0_tpusg,NP,8.14,codestral_tpusg_NP
4f4fad09,codestral_9eb0_tpusg,failure,91.47,12995,8192,4803,F,tpusg,codestral,4f4f_tpusg,NP,8.14,codestral_tpusg_NP
37f5961c,codestral_9eb0_tpusg,success,37.75,6050,4096,1954,F,tpusg,codestral,37f5_tpusg,NP,8.14,codestral_tpusg_NP
f5103c81,codestral_9eb0_tpusg,success,17.02,2920,2048,872,F,tpusg,codestral,f510_tpusg,NP,8.14,codestral_tpusg_NP
fd4116c6,codestral_9eb0_tpusg,success,41.12,6236,4096,2140,F,tpusg,codestral,fd41_tpusg,NP,8.14,codestral_tpusg_NP
86192a50,codestral_9eb0_tpusg,success,64.21,9493,6144,3349,F,tpusg,codestral,8619_tpusg,NP,8.14,codestral_tpusg_NP
507cb38e,codestral_9eb0_tpusg,success,66.92,13594,10240,3354,F,tpusg,codestral,507c_tpusg,NP,8.14,codestral_tpusg_NP
62c59829,codestral_9eb0_tpusg,failure,89.84,14872,10240,4632,F,tpusg,codestral,62c5_tpusg,NP,8.14,codestral_tpusg_NP
4b0f310b,codestral_9eb0_tpusg,failure,82.76,14479,10240,4239,F,tpusg,codestral,4b0f_tpusg,NP,8.14,codestral_tpusg_NP
5dc4f5c5,codestral_9eb0_tpusg,failure,101.35,15520,10240,5280,F,tpusg,codestral,5dc4_tpusg,NP,8.14,codestral_tpusg_NP
8c9902f1,codestral_9eb0_tpusg,success,58.12,9160,6144,3016,F,tpusg,codestral,8c99_tpusg,NP,8.14,codestral_tpusg_NP
0fcb79ae,codestral_9eb0_tpusg,success,69.96,13769,10240,3529,F,tpusg,codestral,0fcb_tpusg,NP,8.14,codestral_tpusg_NP
66f3efbf,codestral_9eb0_tpusg,failure,48.98,12593,10240,2353,F,tpusg,codestral,66f3_tpusg,NP,8.14,codestral_tpusg_NP
a7374a06,codestral_9eb0_tpusg,failure,54.54,12909,10240,2669,F,tpusg,codestral,a737_tpusg,NP,8.14,codestral_tpusg_NP
e710c410,codestral_9eb0_tpusg,success,41.58,6261,4096,2165,F,tpusg,codestral,e710_tpusg,NP,8.14,codestral_tpusg_NP
f38221c0,codestral_9eb0_tpusg,failure,83.95,14547,10240,4307,F,tpusg,codestral,f382_tpusg,NP,8.14,codestral_tpusg_NP
43dbbeff,codestral_9eb0_tpusg,failure,60.67,13237,10240,2997,F,tpusg,codestral,43db_tpusg,NP,8.14,codestral_tpusg_NP
d82a606f,codestral_9eb0_tpusg,failure,68.7,13702,10240,3462,F,tpusg,codestral,d82a_tpusg,NP,8.14,codestral_tpusg_NP
598c6ad2,codestral_9eb0_tpusg,failure,98.98,15385,10240,5145,F,tpusg,codestral,598c_tpusg,NP,8.14,codestral_tpusg_NP
eb4e4bf0,codestral_e6d3_psg,failure,64.85,13333,10052,3281,T,psg,codestral,eb4e_pysg,P,8.15,codestral_psg_P
519e5188,codestral_e6d3_psg,failure,68.24,13525,10052,3473,T,psg,codestral,519e_pysg,P,8.15,codestral_psg_P
c4b19797,codestral_e6d3_psg,failure,72.73,13780,10052,3728,T,psg,codestral,c4b1_pysg,P,8.15,codestral_psg_P
115ed904,codestral_e6d3_psg,failure,73.71,13837,10052,3785,T,psg,codestral,115e_pysg,P,8.15,codestral_psg_P
203f2b06,codestral_e6d3_psg,failure,73.08,13801,10052,3749,T,psg,codestral,203f_pysg,P,8.15,codestral_psg_P
92ff50c7,codestral_e6d3_psg,failure,71.72,13725,10052,3673,T,psg,codestral,92ff_pysg,P,8.15,codestral_psg_P
17279833,codestral_e6d3_psg,success,46.14,8335,5956,2379,T,psg,codestral,1727_pysg,P,8.15,codestral_psg_P
5927d636,codestral_e6d3_psg,success,47.68,10394,8004,2390,T,psg,codestral,5927_pysg,P,8.15,codestral_psg_P
240ab1ad,codestral_e6d3_psg,failure,54.68,12763,10052,2711,T,psg,codestral,240a_pysg,P,8.15,codestral_psg_P
370d2bfe,codestral_e6d3_psg,failure,71.08,13689,10052,3637,T,psg,codestral,370d_pysg,P,8.15,codestral_psg_P
ebb754c4,codestral_e6d3_psg,failure,67.99,13515,10052,3463,T,psg,codestral,ebb7_pysg,P,8.15,codestral_psg_P
3d8397ea,codestral_e6d3_psg,failure,72.98,13795,10052,3743,T,psg,codestral,3d83_pysg,P,8.15,codestral_psg_P
11ae19b2,codestral_e6d3_psg,success,56.52,10893,8004,2889,T,psg,codestral,11ae_pysg,P,8.15,codestral_psg_P
65da013d,codestral_e6d3_psg,failure,74.68,13887,10052,3835,T,psg,codestral,65da_pysg,P,8.15,codestral_psg_P
4979da7f,codestral_e6d3_psg,failure,68.84,13563,10052,3511,T,psg,codestral,4979_pysg,P,8.15,codestral_psg_P
69324ec6,codestral_e6d3_psg,failure,60.16,13072,10052,3020,T,psg,codestral,6932_pysg,P,8.15,codestral_psg_P
df5fce15,codestral_e6d3_psg,failure,75.02,13909,10052,3857,T,psg,codestral,df5f_pysg,P,8.15,codestral_psg_P
464235cb,codestral_e6d3_psg,failure,62.31,13194,10052,3142,T,psg,codestral,4642_pysg,P,8.15,codestral_psg_P
7e57cab8,codestral_e6d3_psg,failure,49.69,12482,10052,2430,T,psg,codestral,7e57_pysg,P,8.15,codestral_psg_P
11669ba2,codestral_e6d3_psg,failure,77.57,14055,10052,4003,T,psg,codestral,1166_pysg,P,8.15,codestral_psg_P
164ddce7,codestral_e6d3_psg,success,60.52,11120,8004,3116,T,psg,codestral,164d_pysg,P,8.15,codestral_psg_P
718a72dc,codestral_e6d3_psg,failure,67.56,13490,10052,3438,T,psg,codestral,718a_pysg,P,8.15,codestral_psg_P
1d57c28c,codestral_e6d3_psg,failure,83.2,14372,10052,4320,T,psg,codestral,1d57_pysg,P,8.15,codestral_psg_P
54db8ae6,codestral_e6d3_psg,failure,61.89,13169,10052,3117,T,psg,codestral,54db_pysg,P,8.15,codestral_psg_P
f892d9f6,codestral_e6d3_psg,success,45.73,8312,5956,2356,T,psg,codestral,f892_pysg,P,8.15,codestral_psg_P
fe64f183,codestral_e6d3_psg,failure,66.84,13444,10052,3392,T,psg,codestral,fe64_pysg,P,8.15,codestral_psg_P
53401aca,codestral_e6d3_psg,failure,68.96,13568,10052,3516,T,psg,codestral,5340_pysg,P,8.15,codestral_psg_P
ca1fe74e,codestral_e6d3_psg,failure,76.69,14003,10052,3951,T,psg,codestral,ca1f_pysg,P,8.15,codestral_psg_P
c006051c,codestral_e6d3_psg,success,58.2,10987,8004,2983,T,psg,codestral,c006_pysg,P,8.15,codestral_psg_P
3e7dfb5b,codestral_e6d3_psg,failure,66.82,13446,10052,3394,T,psg,codestral,3e7d_pysg,P,8.15,codestral_psg_P
f4700758,codestral_e6d3_tpusg,failure,88.27,13726,10240,3486,T,tpusg,codestral,f470_tpusg,P,8.15,codestral_tpusg_P
eaa9e0cf,codestral_e6d3_tpusg,failure,45.2,12407,10240,2167,T,tpusg,codestral,eaa9_tpusg,P,8.15,codestral_tpusg_P
f0d2e6e2,codestral_e6d3_tpusg,failure,78.5,14286,10240,4046,T,tpusg,codestral,f0d2_tpusg,P,8.15,codestral_tpusg_P
2fb220ad,codestral_e6d3_tpusg,failure,45.16,12408,10240,2168,T,tpusg,codestral,2fb2_tpusg,P,8.15,codestral_tpusg_P
2c16c0ce,codestral_e6d3_tpusg,failure,71.47,13888,10240,3648,T,tpusg,codestral,2c16_tpusg,P,8.15,codestral_tpusg_P
44cec04d,codestral_e6d3_tpusg,failure,82.43,14506,10240,4266,T,tpusg,codestral,44ce_tpusg,P,8.15,codestral_tpusg_P
9939e16f,codestral_e6d3_tpusg,failure,89.7,14916,10240,4676,T,tpusg,codestral,9939_tpusg,P,8.15,codestral_tpusg_P
4ef98a63,codestral_e6d3_tpusg,failure,81.5,14452,10240,4212,T,tpusg,codestral,4ef9_tpusg,P,8.15,codestral_tpusg_P
1dca5d6e,codestral_e6d3_tpusg,failure,71.88,13886,10240,3646,T,tpusg,codestral,1dca_tpusg,P,8.15,codestral_tpusg_P
a6f0f20c,codestral_e6d3_tpusg,failure,81.75,14463,10240,4223,T,tpusg,codestral,a6f0_tpusg,P,8.15,codestral_tpusg_P
958622f5,codestral_e6d3_tpusg,success,62.76,13391,10240,3151,T,tpusg,codestral,9586_tpusg,P,8.15,codestral_tpusg_P
eff1795e,codestral_e6d3_tpusg,success,60.52,9326,6144,3182,T,tpusg,codestral,eff1_tpusg,P,8.15,codestral_tpusg_P
48658181,codestral_e6d3_tpusg,failure,38.17,12012,10240,1772,T,tpusg,codestral,4865_tpusg,P,8.15,codestral_tpusg_P
ea5fee76,codestral_e6d3_tpusg,success,85.36,12697,8192,4505,T,tpusg,codestral,ea5f_tpusg,P,8.15,codestral_tpusg_P
7b24ee84,codestral_e6d3_tpusg,failure,63.28,13425,10240,3185,T,tpusg,codestral,7b24_tpusg,P,8.15,codestral_tpusg_P
dc7bfa4b,codestral_e6d3_tpusg,failure,74.92,14082,10240,3842,T,tpusg,codestral,dc7b_tpusg,P,8.15,codestral_tpusg_P
ac201e38,codestral_e6d3_tpusg,failure,64.62,13497,10240,3257,T,tpusg,codestral,ac20_tpusg,P,8.15,codestral_tpusg_P
1fdec86e,codestral_e6d3_tpusg,failure,75.94,14134,10240,3894,T,tpusg,codestral,1fde_tpusg,P,8.15,codestral_tpusg_P
1c1ff4ce,codestral_e6d3_tpusg,success,69.52,11805,8192,3613,T,tpusg,codestral,1c1f_tpusg,P,8.15,codestral_tpusg_P
a7d8c023,codestral_e6d3_tpusg,failure,79.36,14329,10240,4089,T,tpusg,codestral,a7d8_tpusg,P,8.15,codestral_tpusg_P
d1b7c1a1,codestral_e6d3_tpusg,success,52.51,8875,6144,2731,T,tpusg,codestral,d1b7_tpusg,P,8.15,codestral_tpusg_P
6cc9d4aa,codestral_e6d3_tpusg,failure,105.66,15814,10240,5574,T,tpusg,codestral,6cc9_tpusg,P,8.15,codestral_tpusg_P
7aa02ae1,codestral_e6d3_tpusg,failure,71.01,13858,10240,3618,T,tpusg,codestral,7aa0_tpusg,P,8.15,codestral_tpusg_P
6dc18df5,codestral_e6d3_tpusg,failure,44.36,12364,10240,2124,T,tpusg,codestral,6dc1_tpusg,P,8.15,codestral_tpusg_P
77f078d2,codestral_e6d3_tpusg,failure,70.5,13824,10240,3584,T,tpusg,codestral,77f0_tpusg,P,8.15,codestral_tpusg_P
b42f9c07,codestral_e6d3_tpusg,failure,73.56,14000,10240,3760,T,tpusg,codestral,b42f_tpusg,P,8.15,codestral_tpusg_P
19790f0a,codestral_e6d3_tpusg,failure,45.44,12421,10240,2181,T,tpusg,codestral,1979_tpusg,P,8.15,codestral_tpusg_P
3a97fc61,codestral_e6d3_tpusg,success,73.21,12010,8192,3818,T,tpusg,codestral,3a97_tpusg,P,8.15,codestral_tpusg_P
e6c68b2b,codestral_e6d3_tpusg,success,62.41,9430,6144,3286,T,tpusg,codestral,e6c6_tpusg,P,8.15,codestral_tpusg_P
604fa2cb,codestral_e6d3_tpusg,success,54.34,8977,6144,2833,T,tpusg,codestral,604f_tpusg,P,8.15,codestral_tpusg_P
