_source_file,batch_id,completion_cost,completion_tokens,latency,name,parameters,prompt_cost,prompt_tokens,status,total_cost,total_tokens,trace_id,processor,model
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,717,26.71,1a69_tpu_sketch_generator,,0,180,success,0.0,897,1a697c0c,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1865,75.59,a967_tpu_sketch_generator,,0,360,success,0.0,2225,a967c3c5,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,2288,93.1,145c_tpu_sketch_generator,,0,540,success,0.0,2828,145c162d,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3690,150.06,b380_tpu_sketch_generator,,0,900,failure,0.0,4590,b380bc76,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1429,57.71,90f5_tpu_sketch_generator,,0,360,success,0.0,1789,90f55eed,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,2966,119.85,e2d3_tpu_sketch_generator,,0,540,success,0.0,3506,e2d38972,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,617,22.89,b265_tpu_sketch_generator,,0,180,success,0.0,797,b265fb91,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3337,123.32,3e7f_tpu_sketch_generator,,0,900,success,0.0,4237,3e7fc381,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,4209,158.23,9893_tpu_sketch_generator,,0,900,failure,0.0,5109,98936b75,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3313,122.27,d029_tpu_sketch_generator,,0,900,failure,0.0,4213,d0293294,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3129,117.19,1448_tpu_sketch_generator,,0,720,success,0.0,3849,14485eae,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1481,54.88,4620_tpu_sketch_generator,,0,360,success,0.0,1841,46209b4b,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3754,139.19,e89b_tpu_sketch_generator,,0,900,success,0.0,4654,e89b4023,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,2662,99.44,3f6f_tpu_sketch_generator,,0,540,success,0.0,3202,3f6fba32,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,679,25.23,3f76_tpu_sketch_generator,,0,180,success,0.0,859,3f76c142,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,2820,104.94,6e6e_tpu_sketch_generator,,0,720,success,0.0,3540,6e6e37a9,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1566,63.21,d450_tpu_sketch_generator,,0,360,success,0.0,1926,d450a5b5,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,2134,86.45,6f16_tpu_sketch_generator,,0,540,success,0.0,2674,6f168498,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3546,143.19,32b7_tpu_sketch_generator,,0,900,failure,0.0,4446,32b7f03f,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1369,55.2,ec96_tpu_sketch_generator,,0,360,success,0.0,1729,ec966d23,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3837,155.0,28fc_tpu_sketch_generator,,0,900,success,0.0,4737,28fcb332,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,750,30.84,1f4f_tpu_sketch_generator,,0,180,success,0.0,930,1f4f9105,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1916,71.89,512e_tpu_sketch_generator,,0,360,success,0.0,2276,512e0dc1,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,2198,81.67,3290_tpu_sketch_generator,,0,540,success,0.0,2738,329001bd,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,708,26.31,0207_tpu_sketch_generator,,0,180,success,0.0,888,0207b3b1,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,1895,70.2,b14f_tpu_sketch_generator,,0,540,success,0.0,2435,b14fd022,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,4381,163.98,d26c_tpu_sketch_generator,,0,900,failure,0.0,5281,d26c0def,tpusg,q32-ab1
none,qwen2.5-coder:32b_ab1q_tpusg_batch,0,3058,114.4,6bb7_tpu_sketch_generator,,0,720,success,0.0,3778,6bb7d69b,tpusg,q32-ab1
