name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
44a5_sketch_generator,44a56389,gpt-5-2025-08-07_6b01_sg_batch,success,177.72,19763,5116,14647,0.152865,0,0,F,sg,gpt-5
84f8_sketch_generator,84f8ec32,gpt-5-2025-08-07_6b01_sg_batch,success,184.68,21271,6287,14984,0.15769875,0,0,F,sg,gpt-5
02cd_sketch_generator,02cd0534,gpt-5-2025-08-07_6b01_sg_batch,success,189.85,18727,5515,13212,0.13901375,0,0,F,sg,gpt-5
c19e_sketch_generator,c19e3372,gpt-5-2025-08-07_6b01_sg_batch,success,158.93,17102,5577,11525,0.12222125,0,0,F,sg,gpt-5
7cec_sketch_generator,7cecd391,gpt-5-2025-08-07_6b01_sg_batch,success,393.4,35186,9737,25449,0.26666125,0,0,F,sg,gpt-5
cc2a_sketch_generator,cc2ad6db,gpt-5-2025-08-07_6b01_sg_batch,success,188.84,18357,4768,13589,0.14185,0,0,F,sg,gpt-5
8e15_sketch_generator,8e15fa49,gpt-5-2025-08-07_6b01_sg_batch,success,426.93,43139,13123,30016,0.31656375,0,0,F,sg,gpt-5
a6d6_sketch_generator,a6d6b188,gpt-5-2025-08-07_6b01_sg_batch,success,271.42,25450,7284,18166,0.190765,0,0,F,sg,gpt-5
6159_sketch_generator,6159c1a4,gpt-5-2025-08-07_6b01_sg_batch,success,219.01,20557,5406,15151,0.1582675,0,0,F,sg,gpt-5
29dd_sketch_generator,29ddee84,gpt-5-2025-08-07_6b01_sg_batch,success,451.65,44921,14411,30510,0.32311375,0,0,F,sg,gpt-5
7d3a_sketch_generator,7d3a1772,gpt-5-2025-08-07_6b01_sg_batch,success,207.5,18374,4452,13922,0.144785,0,0,F,sg,gpt-5
f989_sketch_generator,f9891987,gpt-5-2025-08-07_6b01_sg_batch,success,167.34,16140,4475,11665,0.12224375,0,0,F,sg,gpt-5
d4e8_sketch_generator,d4e8d0e9,gpt-5-2025-08-07_6b01_sg_batch,success,294.17,20704,5234,15470,0.1612425,0,0,F,sg,gpt-5
1737_sketch_generator,1737436c,gpt-5-2025-08-07_6b01_sg_batch,failure,443.74,38228,10119,28109,0.29373875,0,0,F,sg,gpt-5
14df_sketch_generator,14df7d1a,gpt-5-2025-08-07_6b01_sg_batch,failure,566.72,40360,10131,30229,0.31308175,0,0,F,sg,gpt-5
0aa8_sketch_generator,0aa8643a,gpt-5-2025-08-07_6b01_sg_batch,failure,555.96,42514,11145,31369,0.32762125,0,0,F,sg,gpt-5
3761_sketch_generator,37611813,gpt-5-2025-08-07_6b01_sg_batch,success,247.32,20445,5280,15165,0.15825,0,0,F,sg,gpt-5
751d_sketch_generator,751d37b5,gpt-5-2025-08-07_6b01_sg_batch,success,216.34,19213,5006,14207,0.1483275,0,0,F,sg,gpt-5
25aa_sketch_generator,25aae709,gpt-5-2025-08-07_6b01_sg_batch,failure,508.73,45579,12243,33336,0.34866375,0,0,F,sg,gpt-5
2762_sketch_generator,27620f1a,gpt-5-2025-08-07_6b01_sg_batch,success,235.16,21980,5725,16255,0.16970625,0,0,F,sg,gpt-5
6699_sketch_generator,6699f706,gpt-5-2025-08-07_6b01_sg_batch,failure,611.41,48698,12513,36185,0.37749125,0,0,F,sg,gpt-5
31b5_tpu_sketch_generator,31b5468d,gpt-5-2025-08-07_6b01_tpusg_batch,success,118.67,6958,451,6507,0.06563375,0,0,F,tpusg,gpt-5
85a8_tpu_sketch_generator,85a8a61f,gpt-5-2025-08-07_6b01_tpusg_batch,success,78.8,5854,451,5403,0.05459375,0,0,F,tpusg,gpt-5
d5c0_tpu_sketch_generator,d5c062d7,gpt-5-2025-08-07_6b01_tpusg_batch,success,102.91,7076,451,6625,0.06681375,0,0,F,tpusg,gpt-5
5ec2_tpu_sketch_generator,5ec23437,gpt-5-2025-08-07_6b01_tpusg_batch,success,77.64,5839,451,5388,0.05444375,0,0,F,tpusg,gpt-5
01a7_tpu_sketch_generator,01a7a20c,gpt-5-2025-08-07_6b01_tpusg_batch,success,136.6,9704,451,9253,0.09309375,0,0,F,tpusg,gpt-5
2975_tpu_sketch_generator,29759cf7,gpt-5-2025-08-07_6b01_tpusg_batch,success,104.55,7910,451,7459,0.07515375,0,0,F,tpusg,gpt-5
0122_tpu_sketch_generator,01221cd8,gpt-5-2025-08-07_6b01_tpusg_batch,success,336.28,20929,1614,19315,0.1951675,0,0,F,tpusg,gpt-5
14b8_tpu_sketch_generator,14b85500,gpt-5-2025-08-07_6b01_tpusg_batch,success,91.09,6600,451,6149,0.06205375,0,0,F,tpusg,gpt-5
0729_tpu_sketch_generator,0729e094,gpt-5-2025-08-07_6b01_tpusg_batch,success,79.11,7870,451,7419,0.07475375,0,0,F,tpusg,gpt-5
6a96_tpu_sketch_generator,6a960a1f,gpt-5-2025-08-07_6b01_tpusg_batch,success,74.94,8017,451,7566,0.07622375,0,0,F,tpusg,gpt-5
2306_tpu_sketch_generator,23067f7e,gpt-5-2025-08-07_6b01_tpusg_batch,success,87.79,8182,451,7731,0.07787375,0,0,F,tpusg,gpt-5
8e6d_tpu_sketch_generator,8e6d7754,gpt-5-2025-08-07_6b01_tpusg_batch,success,254.05,16013,1040,14973,0.15103,0,0,F,tpusg,gpt-5
2c13_tpu_sketch_generator,2c13b817,gpt-5-2025-08-07_6b01_tpusg_batch,success,159.63,14015,1036,12979,0.131085,0,0,F,tpusg,gpt-5
8c72_tpu_sketch_generator,8c72fe3e,gpt-5-2025-08-07_6b01_tpusg_batch,success,85.78,8343,451,7892,0.07948375,0,0,F,tpusg,gpt-5
cb06_tpu_sketch_generator,cb06a846,gpt-5-2025-08-07_6b01_tpusg_batch,success,120.3,9838,451,9387,0.09443375,0,0,F,tpusg,gpt-5
f52c_tpu_sketch_generator,f52cfec8,gpt-5-2025-08-07_6b01_tpusg_batch,success,194.3,17465,956,16509,0.166285,0,0,F,tpusg,gpt-5
10da_tpu_sketch_generator,10da3a78,gpt-5-2025-08-07_6b01_tpusg_batch,success,113.5,10278,451,9827,0.09883375,0,0,F,tpusg,gpt-5
58bd_tpu_sketch_generator,58bd0a6b,gpt-5-2025-08-07_6b01_tpusg_batch,success,57.89,5898,451,5447,0.05503375,0,0,F,tpusg,gpt-5
a680_tpu_sketch_generator,a680266a,gpt-5-2025-08-07_6b01_tpusg_batch,success,100.48,6868,451,6417,0.06473375,0,0,F,tpusg,gpt-5
1157_tpu_sketch_generator,1157b936,gpt-5-2025-08-07_6b01_tpusg_batch,success,67.93,6077,451,5626,0.05682375,0,0,F,tpusg,gpt-5
0e34_tpu_sketch_generator,0e34b5a6,gpt-5-2025-08-07_6b01_tpusg_batch,success,74.88,7593,451,7142,0.07198375,0,0,F,tpusg,gpt-5
5b8c_tpu_sketch_generator,5b8cb190,gpt-5-2025-08-07_6b01_tpusg_batch,success,87.41,8936,451,8485,0.08541375,0,0,F,tpusg,gpt-5
10b7_tpu_sketch_generator,10b705aa,gpt-5-2025-08-07_6b01_tpusg_batch,success,100.0,8984,451,8533,0.08589375,0,0,F,tpusg,gpt-5
6d01_tpu_sketch_generator,6d015089,gpt-5-2025-08-07_6b01_tpusg_batch,success,48.82,5122,451,4671,0.04727375,0,0,F,tpusg,gpt-5
7eb3_tpu_sketch_generator,7eb3bea6,gpt-5-2025-08-07_6b01_tpusg_batch,success,103.81,8284,451,7833,0.07889375,0,0,F,tpusg,gpt-5
2589_tpu_sketch_generator,2589ce9a,gpt-5-2025-08-07_6b01_tpusg_batch,success,91.39,9528,451,9077,0.09133375,0,0,F,tpusg,gpt-5
54ce_tpu_sketch_generator,54ceff3a,gpt-5-2025-08-07_6b01_tpusg_batch,success,65.58,6109,451,5658,0.05714375,0,0,F,tpusg,gpt-5
8a9c_tpu_sketch_generator,8a9cc70d,gpt-5-2025-08-07_6b01_tpusg_batch,success,69.6,6447,451,5996,0.06052375,0,0,F,tpusg,gpt-5
c54f_tpu_sketch_generator,c54f5ee8,gpt-5-2025-08-07_6b01_tpusg_batch,success,86.94,7311,451,6860,0.06916375,0,0,F,tpusg,gpt-5
6b13_tpu_sketch_generator,6b1372d8,gpt-5-2025-08-07_6b01_tpusg_batch,success,73.88,6824,451,6373,0.06429375,0,0,F,tpusg,gpt-5
