name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
ef78_tpusg,ef78447d,phi4_3b43_tpusg,success,19.75,2732,1806,926,0,0,0,T,tpusg,phi4
c39e_tpusg,c39e4f3c,phi4_3b43_tpusg,success,19.99,2750,1806,944,0,0,0,T,tpusg,phi4
7cea_tpusg,7cea88b2,phi4_3b43_tpusg,success,20.01,2750,1806,944,0,0,0,T,tpusg,phi4
c9cd_tpusg,c9cd1c2d,phi4_3b43_tpusg,success,20.05,2750,1806,944,0,0,0,T,tpusg,phi4
b149_tpusg,b14929b5,phi4_3b43_tpusg,success,19.68,2732,1806,926,0,0,0,T,tpusg,phi4
21e6_tpusg,21e64a85,phi4_3b43_tpusg,success,20.32,2756,1806,950,0,0,0,T,tpusg,phi4
3df7_tpusg,3df7abdb,phi4_3b43_tpusg,success,21.1,2750,1806,944,0,0,0,T,tpusg,phi4
39d9_tpusg,39d9844a,phi4_3b43_tpusg,success,20.32,2756,1806,950,0,0,0,T,tpusg,phi4
773a_tpusg,773abb8f,phi4_3b43_tpusg,success,20.18,2750,1806,944,0,0,0,T,tpusg,phi4
729f_tpusg,729f8a64,phi4_3b43_tpusg,success,19.97,2750,1806,944,0,0,0,T,tpusg,phi4
e677_tpusg,e677c801,phi4_3b43_tpusg,success,20.22,2750,1806,944,0,0,0,T,tpusg,phi4
059b_tpusg,059b057c,phi4_3b43_tpusg,success,20.03,2750,1806,944,0,0,0,T,tpusg,phi4
a4d3_tpusg,a4d3959d,phi4_3b43_tpusg,success,20.02,2750,1806,944,0,0,0,T,tpusg,phi4
4298_tpusg,42981e86,phi4_3b43_tpusg,success,21.16,2750,1806,944,0,0,0,T,tpusg,phi4
ec39_tpusg,ec39ef3b,phi4_3b43_tpusg,success,20.01,2750,1806,944,0,0,0,T,tpusg,phi4
9b17_tpusg,9b178a93,phi4_3b43_tpusg,success,20.17,2756,1806,950,0,0,0,T,tpusg,phi4
1fe7_tpusg,1fe7f8dc,phi4_3b43_tpusg,success,19.75,2732,1806,926,0,0,0,T,tpusg,phi4
5f8e_tpusg,5f8eb9ed,phi4_3b43_tpusg,success,20.16,2750,1806,944,0,0,0,T,tpusg,phi4
04de_tpusg,04deea5e,phi4_3b43_tpusg,success,20.16,2756,1806,950,0,0,0,T,tpusg,phi4
97d7_tpusg,97d74c6f,phi4_3b43_tpusg,success,20.98,2750,1806,944,0,0,0,T,tpusg,phi4
e225_tpusg,e2257b5f,phi4_3b43_tpusg,success,19.86,2732,1806,926,0,0,0,T,tpusg,phi4
bc9c_tpusg,bc9cbdbd,phi4_3b43_tpusg,success,20.08,2750,1806,944,0,0,0,T,tpusg,phi4
93c3_tpusg,93c3d0f1,phi4_3b43_tpusg,success,20.21,2750,1806,944,0,0,0,T,tpusg,phi4
0181_tpusg,0181bb76,phi4_3b43_tpusg,success,20.16,2756,1806,950,0,0,0,T,tpusg,phi4
54ec_tpusg,54ec841a,phi4_3b43_tpusg,success,20.02,2750,1806,944,0,0,0,T,tpusg,phi4
7ebd_tpusg,7ebdc64c,phi4_3b43_tpusg,success,20.26,2756,1806,950,0,0,0,T,tpusg,phi4
c459_pysg,c4593086,phi4_85a9_psg,success,76.23,11309,7742,3567,0,0,0,F,psg,phi4
5956_pysg,59566d9a,phi4_85a9_psg,success,66.74,8866,5694,3172,0,0,0,F,psg,phi4
5c84_pysg,5c842f26,phi4_85a9_psg,success,13.72,2233,1598,635,0,0,0,F,psg,phi4
ea05_pysg,ea053ed4,phi4_85a9_psg,success,16.18,2357,1598,759,0,0,0,F,psg,phi4
90f0_pysg,90f0dc15,phi4_85a9_psg,success,14.31,2259,1598,661,0,0,0,F,psg,phi4
1c24_pysg,1c24c385,phi4_85a9_psg,success,48.52,7935,5694,2241,0,0,0,F,psg,phi4
8b65_pysg,8b6587cd,phi4_85a9_psg,failure,84.02,13673,9790,3883,0,0,0,F,psg,phi4
1212_pysg,12129c51,phi4_85a9_psg,failure,83.66,13672,9790,3882,0,0,0,F,psg,phi4
5074_pysg,5074eec8,phi4_85a9_psg,success,76.12,13278,9790,3488,0,0,0,F,psg,phi4
151c_pysg,151c23e1,phi4_85a9_psg,failure,85.21,13746,9790,3956,0,0,0,F,psg,phi4
f72b_pysg,f72b2529,phi4_85a9_psg,success,73.14,11184,7742,3442,0,0,0,F,psg,phi4
0f23_pysg,0f23a588,phi4_85a9_psg,success,88.45,13694,9570,4124,0,0,0,F,psg,phi4
e043_pysg,e043c086,phi4_85a9_psg,success,91.5,14073,9790,4283,0,0,0,F,psg,phi4
93c4_pysg,93c476c4,phi4_85a9_psg,failure,83.33,13661,9790,3871,0,0,0,F,psg,phi4
f27c_pysg,f27c4644,phi4_85a9_psg,success,49.43,7993,5694,2299,0,0,0,F,psg,phi4
a0cf_pysg,a0cf0eef,phi4_85a9_psg,success,68.24,10932,7742,3190,0,0,0,F,psg,phi4
8bd4_pysg,8bd43a52,phi4_85a9_psg,failure,98.59,14447,9790,4657,0,0,0,F,psg,phi4
455f_pysg,455ffdb4,phi4_85a9_psg,failure,94.16,14199,9790,4409,0,0,0,F,psg,phi4
1b55_pysg,1b55cd0f,phi4_85a9_psg,success,14.7,2287,1598,689,0,0,0,F,psg,phi4
3286_pysg,3286ec0d,phi4_85a9_psg,failure,85.51,13751,9790,3961,0,0,0,F,psg,phi4
e796_pysg,e79675f6,phi4_85a9_psg,success,16.6,2371,1598,773,0,0,0,F,psg,phi4
ca7f_pysg,ca7fa1f6,phi4_85a9_psg,failure,89.58,13954,9790,4164,0,0,0,F,psg,phi4
303e_pysg,303e503c,phi4_85a9_psg,failure,79.14,13466,9790,3676,0,0,0,F,psg,phi4
7a05_pysg,7a05fb0d,phi4_85a9_psg,success,68.06,10898,7742,3156,0,0,0,F,psg,phi4
1429_pysg,1429962f,phi4_85a9_psg,failure,89.19,13844,9790,4054,0,0,0,F,psg,phi4
3169_pysg,3169519b,phi4_85a9_psg,success,15.45,2296,1598,698,0,0,0,F,psg,phi4
8c80_pysg,8c806a7e,phi4_85a9_psg,success,89.95,13841,9790,4051,0,0,0,F,psg,phi4
f610_pysg,f6107d7c,phi4_85a9_psg,failure,102.67,14467,9790,4677,0,0,0,F,psg,phi4
c802_pysg,c8023795,phi4_85a9_psg,success,40.32,5492,3646,1846,0,0,0,F,psg,phi4
3d70_pysg,3d702eb0,phi4_85a9_psg,failure,94.93,14084,9790,4294,0,0,0,F,psg,phi4
d544_tpusg,d54479fd,phi4_85a9_tpusg,success,55.6,5871,3854,2017,0,0,0,F,tpusg,phi4
392a_tpusg,392aed53,phi4_85a9_tpusg,success,66.82,9098,5902,3196,0,0,0,F,tpusg,phi4
a202_tpusg,a2023b4a,phi4_85a9_tpusg,success,23.23,2906,1806,1100,0,0,0,F,tpusg,phi4
0f12_tpusg,0f126758,phi4_85a9_tpusg,success,39.15,5702,3854,1848,0,0,0,F,tpusg,phi4
0b55_tpusg,0b55a27f,phi4_85a9_tpusg,success,20.07,2747,1806,941,0,0,0,F,tpusg,phi4
374d_tpusg,374ddc39,phi4_85a9_tpusg,success,17.4,2604,1806,798,0,0,0,F,tpusg,phi4
3fb1_tpusg,3fb10dcd,phi4_85a9_tpusg,success,18.27,2649,1806,843,0,0,0,F,tpusg,phi4
e016_tpusg,e016b5e7,phi4_85a9_tpusg,success,19.09,2689,1806,883,0,0,0,F,tpusg,phi4
7bf9_tpusg,7bf9ea7f,phi4_85a9_tpusg,success,16.08,2525,1806,719,0,0,0,F,tpusg,phi4
fbfb_tpusg,fbfbb01b,phi4_85a9_tpusg,success,45.14,5824,3854,1970,0,0,0,F,tpusg,phi4
4490_tpusg,449008df,phi4_85a9_tpusg,success,25.98,2844,1806,1038,0,0,0,F,tpusg,phi4
8e01_tpusg,8e0162a7,phi4_85a9_tpusg,success,26.13,2992,1806,1186,0,0,0,F,tpusg,phi4
0586_tpusg,058689f5,phi4_85a9_tpusg,success,97.05,12308,7875,4433,0,0,0,F,tpusg,phi4
6b40_tpusg,6b400442,phi4_85a9_tpusg,success,20.59,2744,1806,938,0,0,0,F,tpusg,phi4
2fa0_tpusg,2fa09e93,phi4_85a9_tpusg,success,63.79,8829,5902,2927,0,0,0,F,tpusg,phi4
9583_tpusg,95834f79,phi4_85a9_tpusg,success,45.38,5951,3854,2097,0,0,0,F,tpusg,phi4
585d_tpusg,585da405,phi4_85a9_tpusg,success,39.02,5684,3854,1830,0,0,0,F,tpusg,phi4
dd53_tpusg,dd530656,phi4_85a9_tpusg,success,21.97,2850,1806,1044,0,0,0,F,tpusg,phi4
5199_tpusg,51992109,phi4_85a9_tpusg,success,20.73,2778,1806,972,0,0,0,F,tpusg,phi4
bd5c_tpusg,bd5ca91c,phi4_85a9_tpusg,success,19.72,2732,1806,926,0,0,0,F,tpusg,phi4
496c_tpusg,496c264a,phi4_85a9_tpusg,success,21.77,2825,1806,1019,0,0,0,F,tpusg,phi4
63ae_tpusg,63aeb14a,phi4_85a9_tpusg,success,20.74,2782,1806,976,0,0,0,F,tpusg,phi4
9bae_tpusg,9baefe3b,phi4_85a9_tpusg,success,16.46,2563,1806,757,0,0,0,F,tpusg,phi4
368c_tpusg,368c0d11,phi4_85a9_tpusg,success,43.15,5884,3854,2030,0,0,0,F,tpusg,phi4
d92b_tpusg,d92bae51,phi4_85a9_tpusg,success,19.72,2735,1806,929,0,0,0,F,tpusg,phi4
a7d4_tpusg,a7d40f6a,phi4_85a9_tpusg,success,46.5,6076,3854,2222,0,0,0,F,tpusg,phi4
cf6f_tpusg,cf6ff531,phi4_85a9_tpusg,success,38.44,5655,3854,1801,0,0,0,F,tpusg,phi4
cd1e_tpusg,cd1e42b6,phi4_85a9_tpusg,success,20.18,2751,1806,945,0,0,0,F,tpusg,phi4
4b06_tpusg,4b0689be,phi4_85a9_tpusg,success,19.78,2735,1806,929,0,0,0,F,tpusg,phi4
7813_tpusg,7813eda3,phi4_85a9_tpusg,success,17.29,2611,1806,805,0,0,0,F,tpusg,phi4
