name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
8fa5_tpusg,8fa577ed,qwen2.5-coder:32b_17ec_tpusg,success,56.05,5795,3881,1914,0,0,0,F,tpusg,qwen32
b5f8_tpusg,b5f8272f,qwen2.5-coder:32b_17ec_tpusg,success,26.11,2719,1833,886,0,0,0,F,tpusg,qwen32
989e_tpusg,989ed9ee,qwen2.5-coder:32b_17ec_tpusg,success,23.87,2638,1833,805,0,0,0,F,tpusg,qwen32
ed97_tpusg,ed976f13,qwen2.5-coder:32b_17ec_tpusg,success,113.91,11851,7977,3874,0,0,0,F,tpusg,qwen32
a152_tpusg,a152a3ef,qwen2.5-coder:32b_17ec_tpusg,success,24.61,2663,1833,830,0,0,0,F,tpusg,qwen32
2000_tpusg,20000bfa,qwen2.5-coder:32b_17ec_tpusg,success,23.83,2632,1833,799,0,0,0,F,tpusg,qwen32
c9f3_tpusg,c9f3ea27,qwen2.5-coder:32b_17ec_tpusg,success,23.42,2622,1833,789,0,0,0,F,tpusg,qwen32
abd1_tpusg,abd1dde4,qwen2.5-coder:32b_17ec_tpusg,success,23.49,2618,1833,785,0,0,0,F,tpusg,qwen32
9a22_tpusg,9a228b50,qwen2.5-coder:32b_17ec_tpusg,success,24.91,2670,1833,837,0,0,0,F,tpusg,qwen32
e9b7_pysg,e9b77ff6,qwen2.5-coder:32b_1974_psg,success,249.71,15870,9810,6060,0,0,0,T,psg,qwen32
78c7_pysg,78c72c9b,qwen2.5-coder:32b_1974_psg,success,138.48,11035,7762,3273,0,0,0,T,psg,qwen32
49c9_pysg,49c9d8f0,qwen2.5-coder:32b_1974_psg,success,138.33,10988,7762,3226,0,0,0,T,psg,qwen32
b726_pysg,b726b1fe,qwen2.5-coder:32b_1974_psg,failure,167.96,13781,9810,3971,0,0,0,T,psg,qwen32
37e4_pysg,37e4e01f,qwen2.5-coder:32b_1974_psg,failure,189.44,14302,9810,4492,0,0,0,T,psg,qwen32
6c9b_pysg,6c9b8cfc,qwen2.5-coder:32b_1974_psg,success,168.32,13788,9810,3978,0,0,0,T,psg,qwen32
709e_pysg,709e22ac,qwen2.5-coder:32b_1974_psg,success,138.32,11052,7762,3290,0,0,0,T,psg,qwen32
7ad3_pysg,7ad33c9c,qwen2.5-coder:32b_1974_psg,failure,234.44,15502,9810,5692,0,0,0,T,psg,qwen32
883c_pysg,883c868e,qwen2.5-coder:32b_1974_psg,success,175.94,13977,9810,4167,0,0,0,T,psg,qwen32
7f13_pysg,7f132b41,qwen2.5-coder:32b_1974_psg,failure,263.98,16284,9810,6474,0,0,0,T,psg,qwen32
abee_pysg,abeeee73,qwen2.5-coder:32b_1974_psg,success,166.92,13752,9810,3942,0,0,0,T,psg,qwen32
7f9f_pysg,7f9f9e2d,qwen2.5-coder:32b_1974_psg,success,187.49,14258,9810,4448,0,0,0,T,psg,qwen32
c9ea_pysg,c9eae8ed,qwen2.5-coder:32b_1974_psg,failure,181.44,14129,9810,4319,0,0,0,T,psg,qwen32
a743_pysg,a7438fb3,qwen2.5-coder:32b_1974_psg,success,207.62,12844,7762,5082,0,0,0,T,psg,qwen32
a5cd_pysg,a5cd96c8,qwen2.5-coder:32b_1974_psg,failure,183.72,14184,9810,4374,0,0,0,T,psg,qwen32
434b_pysg,434bac60,qwen2.5-coder:32b_1974_psg,failure,174.06,13919,9810,4109,0,0,0,T,psg,qwen32
23bf_pysg,23bf5079,qwen2.5-coder:32b_1974_psg,failure,167.11,13756,9810,3946,0,0,0,T,psg,qwen32
002d_pysg,002d6df6,qwen2.5-coder:32b_1974_psg,success,172.47,13884,9810,4074,0,0,0,T,psg,qwen32
844c_pysg,844c47cb,qwen2.5-coder:32b_1974_psg,success,173.33,13879,9810,4069,0,0,0,T,psg,qwen32
4842_pysg,48421762,qwen2.5-coder:32b_1974_psg,failure,184.36,14174,9810,4364,0,0,0,T,psg,qwen32
32dc_pysg,32dc2ecf,qwen2.5-coder:32b_1974_psg,failure,166.22,13692,9810,3882,0,0,0,T,psg,qwen32
529d_pysg,529dcbbc,qwen2.5-coder:32b_1974_psg,failure,191.46,14360,9810,4550,0,0,0,T,psg,qwen32
0e45_pysg,0e457210,qwen2.5-coder:32b_1974_psg,failure,241.24,15674,9810,5864,0,0,0,T,psg,qwen32
3ee5_pysg,3ee54d1d,qwen2.5-coder:32b_1974_psg,failure,182.46,14127,9810,4317,0,0,0,T,psg,qwen32
fbf5_pysg,fbf5b443,qwen2.5-coder:32b_1974_psg,failure,180.28,13950,9810,4140,0,0,0,T,psg,qwen32
6964_pysg,696435d8,qwen2.5-coder:32b_1974_psg,success,135.07,10941,7762,3179,0,0,0,T,psg,qwen32
d52d_pysg,d52deb62,qwen2.5-coder:32b_1974_psg,failure,169.78,13776,9810,3966,0,0,0,T,psg,qwen32
efd7_pysg,efd7e873,qwen2.5-coder:32b_1974_psg,success,150.25,11325,7762,3563,0,0,0,T,psg,qwen32
7d8c_pysg,7d8c2c05,qwen2.5-coder:32b_1974_psg,failure,181.51,14103,9810,4293,0,0,0,T,psg,qwen32
3c4c_pysg,3c4cd890,qwen2.5-coder:32b_1974_psg,failure,182.6,14102,9810,4292,0,0,0,T,psg,qwen32
6f6d_tpusg,6f6d9769,qwen2.5-coder:32b_1974_tpusg,failure,236.52,14877,10025,4852,0,0,0,T,tpusg,qwen32
c017_tpusg,c017cb4c,qwen2.5-coder:32b_1974_tpusg,success,120.46,8866,5929,2937,0,0,0,T,tpusg,qwen32
c069_tpusg,c0698d45,qwen2.5-coder:32b_1974_tpusg,failure,234.12,15827,10025,5802,0,0,0,T,tpusg,qwen32
bf2b_tpusg,bf2bc90f,qwen2.5-coder:32b_1974_tpusg,success,125.09,8947,5929,3018,0,0,0,T,tpusg,qwen32
987e_tpusg,987e6621,qwen2.5-coder:32b_1974_tpusg,success,127.12,9005,5929,3076,0,0,0,T,tpusg,qwen32
c9bd_tpusg,c9bd32c6,qwen2.5-coder:32b_1974_tpusg,failure,236.94,15898,10025,5873,0,0,0,T,tpusg,qwen32
0410_tpusg,0410ae45,qwen2.5-coder:32b_1974_tpusg,failure,196.81,14822,10025,4797,0,0,0,T,tpusg,qwen32
eb35_tpusg,eb354546,qwen2.5-coder:32b_1974_tpusg,success,157.34,11739,7919,3820,0,0,0,T,tpusg,qwen32
1829_tpusg,18296e38,qwen2.5-coder:32b_1974_tpusg,success,153.25,11632,7919,3713,0,0,0,T,tpusg,qwen32
ca78_tpusg,ca78fb05,qwen2.5-coder:32b_1974_tpusg,failure,200.57,14919,10025,4894,0,0,0,T,tpusg,qwen32
d560_tpusg,d560756c,qwen2.5-coder:32b_1974_tpusg,failure,232.06,15760,10025,5735,0,0,0,T,tpusg,qwen32
c34b_tpusg,c34b4de7,qwen2.5-coder:32b_1974_tpusg,success,115.81,8746,5929,2817,0,0,0,T,tpusg,qwen32
2464_tpusg,24640f14,qwen2.5-coder:32b_1974_tpusg,success,120.61,8869,5929,2940,0,0,0,T,tpusg,qwen32
9ed3_tpusg,9ed3c1c8,qwen2.5-coder:32b_1974_tpusg,failure,204.02,15017,10025,4992,0,0,0,T,tpusg,qwen32
ed94_tpusg,ed940fff,qwen2.5-coder:32b_1974_tpusg,success,156.52,11734,7919,3815,0,0,0,T,tpusg,qwen32
f5ea_tpusg,f5ea1dbd,qwen2.5-coder:32b_1974_tpusg,success,157.9,11745,7919,3826,0,0,0,T,tpusg,qwen32
239c_tpusg,239c7a0b,qwen2.5-coder:32b_1974_tpusg,failure,200.35,14893,10025,4868,0,0,0,T,tpusg,qwen32
fcff_tpusg,fcff55f9,qwen2.5-coder:32b_1974_tpusg,success,209.59,15162,10025,5137,0,0,0,T,tpusg,qwen32
c6f8_tpusg,c6f8a481,qwen2.5-coder:32b_1974_tpusg,success,203.89,12961,7919,5042,0,0,0,T,tpusg,qwen32
5085_tpusg,508535c3,qwen2.5-coder:32b_1974_tpusg,success,159.36,11761,7928,3833,0,0,0,T,tpusg,qwen32
0ba7_tpusg,0ba74e4d,qwen2.5-coder:32b_1974_tpusg,success,162.5,11902,7977,3925,0,0,0,T,tpusg,qwen32
d826_tpusg,d8268468,qwen2.5-coder:32b_1974_tpusg,failure,199.99,14854,10025,4829,0,0,0,T,tpusg,qwen32
1e3c_tpusg,1e3c0f22,qwen2.5-coder:32b_1974_tpusg,failure,219.32,15339,10025,5314,0,0,0,T,tpusg,qwen32
6509_tpusg,65092f21,qwen2.5-coder:32b_1974_tpusg,success,157.5,11693,7919,3774,0,0,0,T,tpusg,qwen32
1a15_tpusg,1a156bdc,qwen2.5-coder:32b_1974_tpusg,failure,207.18,15020,10025,4995,0,0,0,T,tpusg,qwen32
8a4d_tpusg,8a4d3f5d,qwen2.5-coder:32b_1974_tpusg,success,160.09,11760,7919,3841,0,0,0,T,tpusg,qwen32
cc08_tpusg,cc081285,qwen2.5-coder:32b_1974_tpusg,failure,203.95,14903,10025,4878,0,0,0,T,tpusg,qwen32
abc0_tpusg,abc065b1,qwen2.5-coder:32b_1974_tpusg,success,161.91,11775,7919,3856,0,0,0,T,tpusg,qwen32
d4ef_tpusg,d4ef2e0a,qwen2.5-coder:32b_1974_tpusg,success,202.82,14871,10025,4846,0,0,0,T,tpusg,qwen32
efe3_tpusg,efe335ee,qwen2.5-coder:32b_1974_tpusg,success,165.98,11951,7977,3974,0,0,0,T,tpusg,qwen32
c000_pysg,c0004393,qwen2.5-coder:32b_5f8b_psg,success,18.41,2243,1618,625,0,0,0,F,psg,qwen32
437e_pysg,437e7e5a,qwen2.5-coder:32b_5f8b_psg,success,124.71,14084,9810,4274,0,0,0,F,psg,qwen32
61e0_pysg,61e0db6f,qwen2.5-coder:32b_5f8b_psg,failure,143.62,14789,9810,4979,0,0,0,F,psg,qwen32
e49c_pysg,e49cd803,qwen2.5-coder:32b_5f8b_psg,failure,121.76,13977,9810,4167,0,0,0,F,psg,qwen32
28ac_pysg,28ac1b69,qwen2.5-coder:32b_5f8b_psg,success,22.61,2399,1618,781,0,0,0,F,psg,qwen32
94e4_pysg,94e4bf62,qwen2.5-coder:32b_5f8b_psg,failure,132.21,14377,9810,4567,0,0,0,F,psg,qwen32
94cd_pysg,94cd742c,qwen2.5-coder:32b_5f8b_psg,failure,128.16,14224,9810,4414,0,0,0,F,psg,qwen32
ed2c_pysg,ed2c6bb7,qwen2.5-coder:32b_5f8b_psg,success,20.77,2331,1618,713,0,0,0,F,psg,qwen32
35fd_pysg,35fda73b,qwen2.5-coder:32b_5f8b_psg,failure,133.26,14408,9810,4598,0,0,0,F,psg,qwen32
717c_pysg,717c04c8,qwen2.5-coder:32b_5f8b_psg,success,107.18,11467,7762,3705,0,0,0,F,psg,qwen32
c525_pysg,c52521ae,qwen2.5-coder:32b_5f8b_psg,success,125.23,14106,9810,4296,0,0,0,F,psg,qwen32
9a73_pysg,9a73c42e,qwen2.5-coder:32b_5f8b_psg,success,22.45,2386,1618,768,0,0,0,F,psg,qwen32
8fb2_pysg,8fb2e279,qwen2.5-coder:32b_5f8b_psg,success,83.31,8605,5714,2891,0,0,0,F,psg,qwen32
2068_pysg,2068d47a,qwen2.5-coder:32b_5f8b_psg,failure,121.76,13986,9810,4176,0,0,0,F,psg,qwen32
76a8_pysg,76a869e7,qwen2.5-coder:32b_5f8b_psg,failure,133.38,14419,9810,4609,0,0,0,F,psg,qwen32
3205_pysg,32055c79,qwen2.5-coder:32b_5f8b_psg,success,19.61,2287,1618,669,0,0,0,F,psg,qwen32
6eab_pysg,6eab045c,qwen2.5-coder:32b_5f8b_psg,success,19.29,2275,1618,657,0,0,0,F,psg,qwen32
547e_pysg,547e277f,qwen2.5-coder:32b_5f8b_psg,success,80.42,8492,5714,2778,0,0,0,F,psg,qwen32
69f5_pysg,69f5b3ec,qwen2.5-coder:32b_5f8b_psg,success,106.95,11455,7762,3693,0,0,0,F,psg,qwen32
fb6d_pysg,fb6d1351,qwen2.5-coder:32b_5f8b_psg,success,42.81,5116,3666,1450,0,0,0,F,psg,qwen32
2a58_pysg,2a58fdf6,qwen2.5-coder:32b_5f8b_psg,failure,121.85,13982,9810,4172,0,0,0,F,psg,qwen32
5529_pysg,552935a5,qwen2.5-coder:32b_5f8b_psg,success,19.51,2270,1618,652,0,0,0,F,psg,qwen32
ce60_pysg,ce60f163,qwen2.5-coder:32b_5f8b_psg,failure,125.64,14128,9810,4318,0,0,0,F,psg,qwen32
0e98_pysg,0e9893b9,qwen2.5-coder:32b_5f8b_psg,success,84.48,8652,5714,2938,0,0,0,F,psg,qwen32
6bc9_pysg,6bc957ca,qwen2.5-coder:32b_5f8b_psg,failure,132.32,14374,9810,4564,0,0,0,F,psg,qwen32
4f7d_pysg,4f7de499,qwen2.5-coder:32b_5f8b_psg,failure,124.67,14089,9810,4279,0,0,0,F,psg,qwen32
60a4_pysg,60a4a2c5,qwen2.5-coder:32b_5f8b_psg,success,20.66,2327,1618,709,0,0,0,F,psg,qwen32
8965_pysg,896544b2,qwen2.5-coder:32b_5f8b_psg,success,18.76,2256,1618,638,0,0,0,F,psg,qwen32
ab57_pysg,ab57a108,qwen2.5-coder:32b_5f8b_psg,failure,128.96,14234,9810,4424,0,0,0,F,psg,qwen32
7789_pysg,778913e5,qwen2.5-coder:32b_5f8b_psg,success,19.96,2301,1618,683,0,0,0,F,psg,qwen32
