_source_file,batch_id,completion_cost,completion_tokens,latency,name,parameters,prompt_cost,prompt_tokens,status,total_cost,total_tokens,trace_id,processor,model
none,gpt-5-2025-08-07_40f1_psg_batch,0,5929,111.83,c977_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.059581,7429,c977579e,psg,gpt-5
none,gpt-5-2025-08-07_40f1_psg_batch,0,8690,173.86,1d7d_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.087191,10190,1d7ddd9c,psg,gpt-5
none,gpt-5-2025-08-07_40f1_psg_batch,0,9017,190.82,58c9_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.090461,10517,58c95614,psg,gpt-5
none,gpt-5-2025-08-07_40f1_psg_batch,0,11046,168.26,2cea_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.112335,12546,2cea11ed,psg,gpt-5
none,gpt-5-2025-08-07_40f1_psg_batch,0,6870,141.93,c74d_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.068991,8370,c74d1c76,psg,gpt-5
none,gpt-5-2025-08-07_40f1_psg_batch,0,8321,181.46,92f5_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.085085,9821,92f54528,psg,gpt-5
none,gpt-5-2025-08-07_40f1_psg_batch,0,7450,144.58,9816_py_sketch_generator,{'extra_body:{}'},0,1500,success,0.074791,8950,9816caaf,psg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,8574,173.32,4cfd_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.087945,10338,4cfdc411,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6717,147.25,ac40_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.069375,8481,ac40d148,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7093,96.16,7224_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.073135,8857,72247c08,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,8703,141.57,a229_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.087363,10467,a229227d,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,23127,332.47,bb1a_tpu_sketch_generator,{'extra_body:{}'},0,17686,success,0.2533775,40813,bb1a3199,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,8029,145.26,f6da_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.080623,9793,f6dad1b1,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,14260,195.54,efd5_tpu_sketch_generator,{'extra_body:{}'},0,7445,success,0.14801825,21705,efd59842,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7888,120.1,799d_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.079213,9652,799dd414,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,9504,151.16,fad6_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.095373,11268,fad6ae42,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6734,87.6,063e_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.067673,8498,063e7098,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7833,89.0,6b4e_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.078663,9597,6b4eb746,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7471,172.05,8d40_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.076915,9235,8d408e42,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6577,71.66,0c65_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.066103,8341,0c65b536,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7383,88.9,f4c6_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.074163,9147,f4c6d156,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,8716,119.26,1ccc_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.087493,10480,1ccc2ff1,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,26414,334.75,40a7_tpu_sketch_generator,{'extra_body:{}'},0,21435,failure,0.2850297499999999,47849,40a7c03e,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,31136,439.07,4430_tpu_sketch_generator,{'extra_body:{}'},0,24086,failure,0.3313875,55222,4430ce56,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,8026,120.25,69ab_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.082465,9790,69ab24d8,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7263,93.72,6fbc_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.072963,9027,6fbcd836,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7296,94.61,3503_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.073293,9060,350322ae,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6961,168.3,d2b8_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.071815,8725,d2b83727,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,9247,201.82,d540_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.094675,11011,d540443c,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6999,162.84,6aca_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.072195,8763,6aca9a6a,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7653,170.7,5718_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.076863,9417,57182ac0,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,9442,174.36,a397_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.094753,11206,a3973587,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,8573,225.28,7440_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.086063,10337,74405acd,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,7253,146.34,bb0a_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.072863,9017,bb0a8235,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6579,187.25,4a9b_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.067995,8343,4a9b8ab8,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,6448,158.32,678d_tpu_sketch_generator,{'extra_body:{}'},0,1764,success,0.064813,8212,678d7180,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_tpusg_batch,0,26212,451.78,f897_tpu_sketch_generator,{'extra_body:{}'},0,21952,failure,0.285672,48164,f897a6ae,tpusg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,14663,252.48,3a5d_sketch_generator,{'extra_body:{}'},0,7226,success,0.1556625,21889,3a5de86f,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,14860,301.6,90f5_sketch_generator,{'extra_body:{}'},0,12254,success,0.1639175,27114,90f5cb69,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10575,181.3,4e62_sketch_generator,{'extra_body:{}'},0,8309,success,0.11484025,18884,4e623cbc,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,8416,199.85,2fae_sketch_generator,{'extra_body:{}'},0,3071,success,0.08670275,11487,2faeb813,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10972,202.62,725c_sketch_generator,{'extra_body:{}'},0,7263,success,0.11750275,18235,725c6661,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12359,299.13,e2f0_sketch_generator,{'extra_body:{}'},0,8662,success,0.1344175,21021,e2f01410,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13076,370.24,938b_sketch_generator,{'extra_body:{}'},0,7388,success,0.138699,20464,938b5377,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12645,325.43,dd88_sketch_generator,{'extra_body:{}'},0,7158,success,0.1341014999999999,19803,dd88e70d,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13428,300.6,249b_sketch_generator,{'extra_body:{}'},0,12008,success,0.147994,25436,249bc995,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,16991,322.6,4919_sketch_generator,{'extra_body:{}'},0,16638,success,0.1894115,33629,49199441,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12656,284.06,4627_sketch_generator,{'extra_body:{}'},0,8562,success,0.1359665,21218,4627f94c,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11489,225.44,bead_sketch_generator,{'extra_body:{}'},0,8666,success,0.1244265,20155,bead19a2,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13465,310.68,9319_sketch_generator,{'extra_body:{}'},0,11324,success,0.148805,24789,9319392b,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12354,249.65,e75a_sketch_generator,{'extra_body:{}'},0,9076,success,0.1335889999999999,21430,e75a438c,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,15004,261.23,cba6_sketch_generator,{'extra_body:{}'},0,12480,success,0.164344,27484,cba6042a,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11355,154.13,3b44_sketch_generator,{'extra_body:{}'},0,8351,success,0.12398875,19706,3b449b78,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,9170,209.69,0dfd_sketch_generator,{'extra_body:{}'},0,3069,success,0.09553625,12239,0dfdffec,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11481,189.47,778e_sketch_generator,{'extra_body:{}'},0,8377,success,0.12528125,19858,778ec4bc,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,12321,230.56,a281_sketch_generator,{'extra_body:{}'},0,8250,success,0.1322265,20571,a2812aef,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,13754,299.8,30f9_sketch_generator,{'extra_body:{}'},0,11838,success,0.1510415,25592,30f9f1ab,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11788,262.61,4ec7_sketch_generator,{'extra_body:{}'},0,9035,success,0.12917375,20823,4ec7c427,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,14801,248.99,badc_sketch_generator,{'extra_body:{}'},0,12142,success,0.1631875,26943,badc00ac,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,15355,216.56,b3e4_sketch_generator,{'extra_body:{}'},0,12417,success,0.16777525,27772,b3e4c436,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11346,177.92,49cd_sketch_generator,{'extra_body:{}'},0,8534,success,0.1241275,19880,49cd8e0b,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11965,183.15,bd29_sketch_generator,{'extra_body:{}'},0,7118,success,0.1272515,19083,bd298eac,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10669,230.17,f59a_sketch_generator,{'extra_body:{}'},0,8212,success,0.115659,18881,f59a55a9,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,10576,229.97,e009_sketch_generator,{'extra_body:{}'},0,8421,success,0.11499025,18997,e009e74d,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11173,196.77,ddb5_sketch_generator,{'extra_body:{}'},0,7227,success,0.1194677499999999,18400,ddb5ff7c,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11505,210.65,dfb2_sketch_generator,{'extra_body:{}'},0,8477,success,0.12435025,19982,dfb2d420,sg,gpt-5
none,gpt-5-2025-08-07_40f1_sg_batch,0,11915,213.65,6928_sketch_generator,{'extra_body:{}'},0,8008,success,0.127864,19923,692863bc,sg,gpt-5
